----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

OUTPUTS: 0000100000010001001100001010000111111110000101010101000011110101110110000000011001011000000000000101010110000000101010000001010000000010001001010100000001000001000110110001101014100040010111111111000100000110100010110110000110010001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100111011110000111001011100000000011100101101000001011000100010000011000000010110101100011101000110110110010110000011100001011100000011000011010000000000100011111000000010001100001100000111101000111000000101100100000000100011010110110111000000000000111101000100010100000104011110100011000000000101011001001100000111001110110101100110110000100101011010100100001010101100000000100111000000010010100100000010110110111000110110000000011000011000000001100100011101011100001111010001001000111011101011100111000111101100011110000010010100100000100000000010010110110111010100001001110110110010000001010010010001001000101010101000110100110001000010000001001100011110010011101011000011000010011000100000110001111000010001010110010101100011001000000100001110001000001110111010010101101000011000000010011000001000000110001000110000000000001001011011001011111111101100100101000001110010100010101001101100110100000001110001111000110101010110001011001000101011001101100110000101001111011100000100101000110100001011000111010001010001000101011010011011010000100100000001100101011000001001101011110000010100001101011011100401010010110000100100110010000110011000101001001100000010000000101010000100110001100110011011110001000111001010101000010011100001001000010010110001111100010101100111000001100100111111111010110110101000001110001110011000111101001000000000010111100100000110110000101111101001011000000010000001001111011001110000100
OUTPUTS: 1100100000010001001100001101000011111110000101010101000011110101110110000000000001011000000000000101010111010100101010000000001010100110011001010100000001000001000010110001101014100040010111111111000100000010100010110110000110010001100001111111111101111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011111000111001001100010000001100100101000000011000100010010011000000010110101110111101000011110010010110000011110001111100000011001010000000010000100011111000001000001101001100000111101000110000000101000101000000100011010110110101000000000000011100001100010100000104011101000011000000000100010001000000000111001110110101100100110001101101111010100100011000001101000000100111000000000100100100000011110110101000110010000000011000011000000001100100011101011100001111010001001000111110101001100111000111101100011110000010010100100000100010000110010100110111000100001101110110110110000011110110010001001000101010101000110001110000000010100101001101011110010010001011101111000010011000100000010001111000010001000100010101100010000000000100000110001000001110110010011101101000011000000010011000001000010110001000110000100000100001010011001011111110101101000101000010110010100010101001001100110110000001110000111000110101010110001011011000101111001101100110010111001111011100000100101001110000001011000111010000010001000110010010011011010000100100101001100101011000001011101011110001010100011101011011100401010010100000100100110010000110011100101001101100000010100001101010000101110001100110011011100101001111001010101000010011100000001000010010110001111100010101100111000001000100111110011010110110101000001110001110001000101101001000000000110111100100001110110001111101101001111100000010000001000111111000110000100
OUTPUTS: 0000000000010011001100011110100011111111010101010101100000010100000000000000000001011000000000000101010111111101101010001010001111101110111011010100000001000001011010110001101014100040000111111111000110001010100010110110000110000001100011111111111111111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011111000111001001100111000101101100101000000001000100010010011100000010110100100111101000011110010110110000011010101111100001011000010000000100000100011111000011000001001001100000111101100100100000101000101000000100011010111111101000000000000011110001101010100000104011100000011000000000100010001001000000111000110110101100101110010010101011010100100011000111001000000100110001000000000100100000011110110101000110010001001011000011000100001100100011111011100001101010001001000111100101001100110000111101100010110000010000100110000100010000110010000110111000100100101110110110010000011110010010001001000101010101000110010110001000010100111001101011110010010101011110011000010010000100000010001011000010001000100010111001010001000100100000110001000001111110011011101101000011000000010011000001000010110001001110000000001101001000011001011111010101100100101000000110011101010101011101100110110000001110001111000110101010110001011011000101011001111100110000111001111011110000100101001110110001011000111010000110001000100010010011010010000100100101001100101011010001001101011110011010100011101011011100401010010100000100100110010000110001010101001001000001010100001101011000101110001100110011011100001000111001010101000011011100001001000010110110001111100010101100111000001000100111110111010110110101000001110001110001000101101001000000000100111100100001110110001111101101001011000000010000011000111111000110000101
OUTPUTS: 0000000000000010001000001111010111111111010000000000000000000100000000001111111000000000000011100000000001111101101010000100101111101110111011010100000001000001000110110001101014100041001111111111000100000110100010110110000110101001100001111111111101111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011111000111011001100110001111101100101000000001000100010010011100010010110100110111101000011110010010100000010010001111100000011001000000000000000100011111010011000000001001100000101001100100100000101000100000000100011010100111101000000000000011100000101010100000104010100000011000000000100010001001010000111000110110101000111110000000101111010100100001010001000000000100100011001001010100100000011110110101000110010000000011000011000100001100100110000011100001001010001000000111100101001100101000111100100000110000000000100110000100010000100010000110111100000100101110100010110010011110100010001001000111010101000110000110000000010000111001101011110010010001011100111000010110000100000010001011000010001010110010001011011100001000100000110001000101111111010011101100000011000000010011000001000001110001000110000000100000011000011001011100010101001000101010011110011111010101011001000110100000001110000111000110101010110001101011000101111001101100110000101001111011110000110101001110010001010000111010001110001000101010010001010010000100100001001100100011010001011101011110010010000011100001011100401010010100000100100110010000110001110101001101000000010100001001011000100110001100110010011110101001011001010101100011010100001000000110110110001111100110101100111000001000100111111011010111110101001001110001110001000101101001000000000101111100100001110110001011101101001111100000010000011001111111000110000100
OUTPUTS: 1100100000000000000000000111101111111110000000000000000000010100000000001111100000000000000011100000000001111101000001110001011111101100110010000011111001000001000000110001101014100041001111111111000100000010000010110110000110101001100001111111111101111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011111000111011001100111001111100100101000000001100100010010011000110010010100100111101000111010010010000000010010101101100000011000000000000000000100011111000011000000001001100000100001100100100000101000100000000000010010101110101000000000000111110000100010100000104000101000011000100000100010001001100000111000110110101000110110001001101011010100100001010111000000001100100011011010100100100000001110110101000110010001001011000011000000001100100110010011100001001010001000001111100101001100111000111100100000110000000000110100000100010000100010000110111100000000101110100010010010010100000010001001000111010101000110001110001000010000111001100011110010011101011100011000010110000100100010001011000010001010110010001011010001000100100000110001000101110111011001101100000011000000000011000001000001110011011110000000100001011000011001011100010101000100111010001100011111010101011101000110100000001110001111010110101011110001101011000101011001111100110000101001111011110000110101001110110001010000111010000110001000110010010001011000000100100001001100100011000001011101011110000010000001100001011100401010010100000100100110010000110001000101001001000000010100001001010000100110001100110010001110001000011001010101100010010100001000000110110110001111100110101100111000001000100111111111010011110101001001110101110001000101100001000000000101111100100001110111001011101101001011001000010000001001111111010110000101
OUTPUTS: 0000100000000000000000011011110011111110000000000000100000010100000000001111100110100000000011111010101000101001000001110000000101001000100010000011111001000001011100110001101014100041001111111111000100000110000010110110000110101001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011111001111001001100100001101100000101000011001100100010010011000110010010100110011101000010010110010000000010010001001100000011000001000000010000100011111000010000000000001100000100001100100000000101000101000000000010010100110101000000000000011101001100010100000104000100100011000100100101011011000000000111000110110101000100110010010101111010100100011000001001000001101100011011000000000100000001110110111000110000000000011000011000000001100100100000011100001001010001000001011100101011100110000111100100000110000000000110100000100010000100010000110111100000000001110100010010010001000100010001001000101010101000110010110000000010100111001100010110010010001011001011000010010000100100010101010000010001000100010011011010000001100100000110001000001110110010000101100000011000000000011000001000010110111010110000100101100001000011001011100011101000000111010000100011111010101011001000110110000001110000111010110101011110001101011000101011001101100110010111001111011110000100101000110010001010000111010000110011000100010010001011000000100100101001100100011000001011101011010001010000001100001011100401010010110000100100110010000110001100101001001000001010100000001010000101110001100110010001100101000011001010101100010010100001000000110010110001111100110001100111000001100100111110011010011010101010000110111100001000111100001000000000101101100100001110111000011111101001111100000010000001000101110010110000100
OUTPUTS: 0000000000000010000000001101111011111111010000000000000000000100000000001111111110100000000011111010101000000010010101111010000000010001000100101011111001000001000000110001101014100041001111111111000110001010000010110110000110101001100011110111111111111111111111011000111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011110011111001001100000001101101000101000110001100100010000011100110010010100100011101000010010010110000000010010001001100001011001001000000100000100011111000000000000000001100000100001100100000000101010101000000000010010101111101000000000000011100001101010100000104000100110011000101100101010111001000000111000110110101000101110000000101011010100100011000111001000001101100010011000010000100000000110110101000110000000000011000011000100001100100100011011100000001010001000001011000101001100101000111100100000110000000000110110000100010100000010000110111100000100001010100010110000011000000010011001000101110101000111000110001000010100101001100010110010010101011010110000010010000100100011101110000010001000100010001110011001001100100000110001000001111110010000101100000011000000000011000001000010110111010110000000100101001000011001011100011101001100111010010100010110010101001101000110110000001010001111010110101011110001101001000111111001101100110000111001111011100000100101000110100001010000111010001110111000101010010001010000000101100101001100100011010000011101011010011010001001100001011100401010010100000100100110010000110001010101001101000000010000000001011000101110001100110010001100001001011001010101100011010100000000000010010110001111100110001100111000001000100111110111010010010101110000110111100001000111100001000000000011101100100000110111000011111101001011001000110000011000101010010110000101
OUTPUTS: 1100000000000010000000000110111111111111010000000000000000010100000000000000000110100000000000011010101000000010010101110100100000010001000100101011111001000001000100110001101014100040000111111111000100000110000010110110000110000001100001110111111101111111111111011000111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011010011111001011100001001011101001101000110001100100010000011100100010010110110011101000010010010010000000010010101001100000011001001000000001000000011111010000010100000001100000100001100101000000101010100000000000010010100111101000000000000001110000101010100000104000101110011000101100101010111001010000111000110110001000111110001001101111010100100001010001000000001101100000010001100001100000000110100101000110100001001011000011000100001100100001101010100000001010001010001011001101001100111000111100100000110000000000110110000100010100010010010110111000000100001010100010110000010000100010011001000101110101000111001110100000000000001001101010110110010001011000110000010010000100100011101110000010001010110010101100010100001100100000110001000011111111011010101100000011000000000011000001000000110111011110000000000000001001011011011100011101101000111000011100010100010111001001000110100000001010000111010110101011110001001001000111111001111100110000101001011011100000100101000110000001011000111010000010111000110010010001010010000101100001001100100011010000001101011010010010101011100001011100401010010100000100100110010000110001110101001101000000010000000101011000100110001100110011001110101001001001010101100011011100001000000000010110001111100010001000111000001000100111011011010010010101110000110111100001000111100001000000000010101100100000110111000111111101001111101000110000011001101010010110000100
OUTPUTS: 0000100001001000101000011011011111111110001010101010100011110101110110000000000110100000000000011010101000000010010100000001010000010001000100101000000001000001011000110001101014100040000111111111000100000010000010110110000110000001100001111111111101111111111111011010111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011010011111011011100000000011100001101000110011000100010000011000000010010110100011101000110010010010000000010110001001100000011000001000000001000000011111000000011100000001100000100001000111100000101010100000000000011010101110111000000010000101100000100010100001104000110110011000001100101010111001100001111001110110001000110110010110101011010100100001010111100000000101100000000010000011100000010110100101010110100000000011000011000000001000100011111010100000001010001110000011011101001101110000111100100000110000000000100100000100010100010010110110110001000000001010100010000000001000000010011001000111110101000111010111101000000000001000101110110110011101011000010000010111000100000011101110001010001010110010111100010001001000100000110001000101110111110010101101000011000000000011000001000001110101000110000000001101011011011111011110011101100100101000101110010100010111001101010110100000001010001110010110101010110001001001000111011001101100110000101001011011100000110101001110100001011000111010000010111000100010010001011010000111100001001100100011000000011101011010000011101011100001011100401010010100000100100110010000110001000101001001000001010000000101010000100110001100110011001110001000001001010101000010011100001000000000110110001111100010001000111000001000100111011111010010011101111000110011100001000111101001000000000010101100100000110111000111111101001011001000110100001001101010000110000101
OUTPUTS: 0000100001001000101000001101101011111110001010101010000011100101110110000000011001011000000000000101010110000010010100000000000000010001000100101000000001000001000100110001101014100040000111111111000100000110000010110110000110000001100001111111111101111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100111011010010111011011100001100001100001101000100011000100010000011000000010010110110111101000010010010010010000011100101001100000011000000000000011000000011111000000011100001001100000100101000111101000101010101000000000011010110110111001000010000001110001100010100001104000110010011000001000100010101000000001111001110110001100100110000100101111010100100011000001101000000101100000000000010011100000010110100101010110100001001011000011000000101000100011101010100000001010001110100011011101001101100000111101100000110000000000000100000100100100010010110110110001000000101110100010000010011000100010011001000111110101000111000111100000000100001000111010110110010001011001010000010111000100000011001010001010001000100010101100011000000100100000110001000101110110111010101101000011000000000011000001000011110001001110000100000100011011011111011110010101100000101000100110010100011111001001110110110000001010000110010110101010110001011001000111011001111100110010111001011011100000110101001110000001111000111110001010100000101010010001011010000101100100001100101011000000011101011010001011101011100001011100401010010100000100100110010000110001100101001001000000010000000101010000101110001100110011001100101000101001010101000010011100000000000100110110001111100010001000111000001000100111010011010011111101101000110011100001000101101001000001000010111100100000110111001101101101001111101000110100001000101010000110000100
OUTPUTS: 1100000001001010101000000110110011111111011010101010000011100101110110000000000001011000000000000101010110000000101010001010000000000010001001010100000001000001000000110001101014100040000111111111000110001010000010110110000110000001100011111111111111111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100000100111011010000111001011101000000000101001100000001011000100010000011100000010110110100111101000010110110110110000011100000011100001011001000100000101000000011111000000011100001001100000101101000111100000101010101000000000011000111111101000000010000001101001101010100001104000101010011000000000100011001001000001111001110110001100101110001101101011010100100011000111101000000101100000000000100011100000010010100110010110100000000011000011000100001000000011110010100000001010001110100011011101010101101000111101100000110000000000000110000100001101010010110110110001000100101110100000100010010010000010011001000101110100000111001111101000000100101000110010110110010101011010110000010011000100000000001010001000001000100011101000010001001100100010110001000000111110110010100101000011000000000001000011000010110001000110000000000001001011011111011110010101101100101100110110011100000111001101110110110000001010001110000110101010110001011001000011111001101100110000111001011011110000100101001110100001011000111110000010000000110010010001010110000100100100001100101011010000000101110010011011101001100101011100401010010110000110100110010000110001010001001101000000010000000101011000101100001100110011011100000001101001010101000011011100001000000100110110001101100010001000110000001100100111010111010111111101000000010011100001000101101001000000000100111100100001110110001101101101001011000000110100011000101010000110000101
OUTPUTS: 0000000001001010101000010011011111111111011010101010100011110101110110000000000001011000000000000101010111010100101010000100101010100110011001010100000001000001011100110001101014100040000111111111000100000110000010110110000110000001100001111111111101111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110000100111011011000111001001101010100110101000100000000001000100010010011100000010110110110111101100011110010010110000011100000111100000011000010110000001000000011111010001001100001001100000111101101110001000101110100000001000011000110111101001000010000001100000101010100001104001100011011000000000100010001001010001111001110110001100111110010110101111010100100001010001000000000101100000000001000011100000011010100100010110000000000011000011000100101000000110001010100000001010001111100011110101000101111000111101100000110000000000000110000100101101100010100110110011100100101110100100000010000110100010011001000101110100000111110111100000000000101000110010110110010001011100010000010011000100000100001010001000001010110011011000010100001000100010110001000000111111110001100101000011000000000001000011000000110001000110000000101000001010011111011110010101000000101100101110011100001111001001110110100000001010000110000110101010110001011011000011011001101100110000101001011011110000100101001110000001110000111110000110000000100011010001010110000100100000001110101011010000010101110010010011001001111111011100401010010100000110100110010000110001110001001001000001010100001001001000100100001100110010011110100000101001010101000011010100001000000100010110001101100110001000110000001000100111011011010111111101000000010011100011000101101001000001000101111100100001110110001001101101001111101000110100011001101110000110000100
OUTPUTS: 0000100001001000100000001001101111111110001010101010000000010100000000000000011001011000000000000101010111111101101010000001011111101110111011010100000001000001000010110001101014100040010111111111000100000010100010110110000110010001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100111011011000111001001101111001110100000100000000001100100010010011000000010110111100111101000111110010010111000011000101111100000011001010110000001000000011111000011001100101001100000111101100100000000101110100000001100010000111110101000000010000101110000100010100001104001100011011000000000100010001001100001111000110110001100110110000000101011010100100001010111000000000101101001000010010011100000011010100101010110000001001011000011000000001000100110010000100000011010001111101011100101001101110000111101100001110000000010010100000100001101100010000110110011100001101110100110100000001110000010011001000101110100000111100111101000000000111000110010110110011101011100110000010010000100000100001010000000001010110011001001011001000100100010110001000000110111111001100100000011000000000011000111000000110001001110000000100101001000011111011100110101001100011100111100011101000111011101110110100000001010001110000110101010110001011011000011111001111100110000101001011011110000100101001110110001010000111110001110000000101011010001011110000100100000001110101011000000010101111010000011001001111111011100401010010100000110100110010000110001000001001101001000010100001001000000100100001100110010111110000001101001010101100010010100000000000000010110001101100110001000110000001000100111011111010110111101000000010111100011000101101001000000000101111100100001110110001001101101001011001000010100001001101110000110000101
OUTPUTS: 1100100001011001100100001100110011111110001111111111000000000100000000001111100000000000000011100000000001111101101010000000001111101110111011010100000001000001000110110001101014100040010111111111000100000110100010110110000110010001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100111011011000111011001101110101100100000100000000001100100010010011000010010110111110011101000011110010010101000010000001111100000011001011110000011000000011111000011001101100001100000111001100100001000101110101000001100010000100110101001000010000001100001100010100000104001101111011000000000101010001000000001111000110110001000100110001001101111010100100011000001001000000101111011001000100111100000001010100101000110000000000011000011000000101000100110000000100000111010001111101011100101001100101000011101100011110000000010010100000100101101100010000110110110100001001110110110100000011110110010011001000111100100000111101111100000000100111000111010100110010001001101110000010110000100000100001110000000001000100011001011010000001100100011110001000100110110010001100100000011000000000011000111000011110001000110000100100100011000011111011101111101001000011110010100011111001110011001110110110000001010000110000110100010110001101011000010111001101100111010111001011011110000110101001110010001110000101110000110000000110011010001011100000100100100001110100011000000000101111110001010001011111111011100401010010100000110100110010000110001100001001101001000010100001001000000101100001100110010111100100001001001010101100010010100000001000000010110001101100110001001110000001000100111010011010110110101001000010111100011000111100001000001000101111100100001110110000001111101001111100000010100001000101110001110000100
OUTPUTS: 0000000001011011100100010110011011111111011111111111100000010100000000001111100000000000000011100000000001111101000001111010001111101100110010000011111001000001011010110001101014100040010111111111000110001010100010110110000110010001100011110111111111111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100111011011000111011001101111101100101000100000000001100100010010011100110010010111100011101000011010010110001000010000101101100001011000011110000101000000011111000011001101100001100000110001100100101000101110101000001100010000101111101001000010000001110001101010100000104001100111011000100000101010001001000001111000110110001000101110010010101011010100100011000111001000001101111011011000000111100000001010100101000110000001001011000011000100101000100100010000100001111010001111101011100101001100110000011101100011110000000010010110000100101101100010000110110110100101001110110110000000010100010010011001000111100100000111110111101000000100111000111010100110010101001110010000010110000100100100001110000000001000100011011111010001001000100011110001000100111110011011100100000011000000000011000111000011110011011110000000101001011000011111011101111101000100011110000100010111001110011101110110110000001110001110000110100011110001101011000010011001111100111000111001011011100000110101000110110001110000101110000110000000100011010001010100000100100100001110100011010000000101111110011010001011111111011100401010010100000110100110010000110011010001001001101001010100001001001000101100001100110010101100000000001001010101100011010100001001000000110110001101100110001001110000001000100111010111010010010101001000010111100011000111100001000001000111101100100001110110000001111101001011001000010100011000101110001110000101
OUTPUTS: 0000000001011011100100001011001111111111011111111111000000000100000000001111111110100000000011111010101000101001000001110100100101001000100010000011111001000001000110110001101014100040010111111111000100000110100010110110000110010001100001111111111101111111111111011010111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100111011011001111001001101100101110101000100000011001100100010010011100110010010111110011101000010010110010001000010000001001100000011000011110000001000000011111010010001101100001100000110001100100101000101110100000001100010000100111101001000010000001101000101010100000104001100111011000100100101011011001010001111000110110001000111110000000101111010100100001010001000000001101111011011001010111100000001010100111000110000000000011000011000100101000100001101001100001111010001111101011100101011100100000011101100011110000010010010110000100101101110010000110110110100101001010110110000010001000110010011001000101100100000111100111100000000000111000111010100110010001001000010000010010000100100100101110000000001010110011101111011100000000100011110001000000111111010010100100000011000000000011000111000000110111010110000000000100001000011111011101111101100000011110001100010111001110011001110110100000001110000110000110100011110001101011000010011001101100111000101001011011100000100101000110010001111000101110001110010000101011010011010100000100100000001110100011010000010101111110010010101011111111011100401010010110000110100110010000110011110001001001101000010100000101001000100100001100110011101110100000001001010101100011011100001001000100110110001101100010001001110000001100100111111011010011010101010000010111100011000111100001000001000010101100100000110110000101111101001111101000010100011001101110001110000100
OUTPUTS: 1100100001011001101100000101100111111110001111111111000000000100000000001111100110100000000011111010101000000010010101110001010000010001000100101011111001000001000010110001101014100040010111111111100100000010100010110110000110010001110001111111111101111111111111011010111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100110011010011111001001101000101010100000100000110001000100010000011000110010010111000011101000110010010010001000010000001000100000011001011110000001000000011111000000001101100001100000110001100100101000101100100000001100011000101110101001000010000101100000100010100000104111101101011000101100101110111001100001011000110110001000110110001001101011010100100001010111000000001101111010011010100111100000000010100101000111000000000011000011000000101100100001111001100001111010001111100011000101001100100000011101100011110000010010000100000100101001010010000110111110100001001010110110110010010000010010001001000101001100000110101111101000000000001000110010100110011101001000110000000010000100100101101010000000001010110011101110010001000100100011110001000010110111010010100100000011000100010011000111000000110111010110000000000101001000011111011101111101101100001110011110010110001110001101110110100000101110001110010110100011110001101001000000111001100100111000101001011011100000100101000110100001111000101110000010110000110011010011011110000101100000001110100011000000010101101110000010100001111111011100401010010100000110100110010000110011000000001100101000010000000101000000100100001100110011101110000001001001010101100000011100000001000100110110001101100010001011110100001000100111111111010011010101110010010011100011000111100001000001100010101100100100110111010101111101001011000000010100001001101010011110000101
OUTPUTS: 0000100001011001101100010010110011111110001111111111100000000100000000000000000110100000000000011010101000000010010101110000000000010001000100101011111001000001011110110001101014100040010111111111000100000110100010110110000110010001100001111111111101111111111111011010111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100110011010011111001011101001100000100001100000110011000100010000011000100010010101010111101000010010010010001000010010101000100000011000010110000010000000011111000000011001101001100000110001000101001000101100101000001100011000100110111001000010000001110001100010100000104111110001011000101100100110111000000001011000110110001000100110010010101111010100100011000001101000001101111000010000000110100000010010100101000111110001001011000011000000101100100011101001100001111010001101100011001101001100100000011101100011110000010010000100000100111001010010010110111010100001101010110110010010000000110010001001000101001100000110110111000000000100001000110110100010010001001001010000000010000100100101101011000000001000100011111100010000001100100011110001000000110110011010100101000011000100010011000111000010110111011110000100001000001001011101011111110101100000001100000110010100001110001001110110110000101110000110010110100011110001001001000000011001110100111010111001011011100000100101001110000001111000101110000010110000100011010011011110000111100101001110100011000000000101101110001010100001111111011100401010010100000110100110010000110011100000001000101001010000000101000000101100001100110011101100100000001001010101000000011100001001000100010110001101100010001011110100001000100111110011010011110101110010010011100011000101101001000001100110111100100101110111011111101101001111100000010100001000101010011110000100
OUTPUTS: 0000000000010011001100000001011011111111010101010101000011100101110110000000011110100000000000011010101000000010010100001010000000010001000100101000000001000001000010110001101014100040010111111111000110001010100010110110000110010001100011111111111111111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100110011010011111011011101000100100101001100000110011000100010000011100000010010101000111101000010010010110001000010110001000100001001001010110000100000000011111000000010001101001100000110001000111001000101100101000001100011000101111111001000000000001100001101010100000104111110001011000001100100110111001000000011001110110001000101110000100101011010100100011000111101000000101111000000000010100100000010010100101000111110000000011000011000100101100100011111001100001111010001001100011011101001100101000011101100011110000010010000110000100111001010010110110111010100101101110110110110000000000010010001001000111001100000110100110001000000100001000110010100010010101001010111000000111000100000101101011000000001000100011101100011001001000100011010001000100111110010000100101000011000100010011000111000011110101000110000000000001011011011001011111110101101100001100010110011100001110001101110110110000101110001110010110100010110001001001000000111001100100111000111001011011110000110101001110100001111000101110001110110000101011010011010110000101100101001110100011010001010101101110011010100001111111011100401010010100000110100110010000110011010000001100101000010000000101001000101100001100110011101100000001001001010101000001011100000001000000010110001101100010001011110100001000100111110111010010110101111010010011100011000101101001000001100110111100100101110111011111101101001011001000110000011000101010011110000101
OUTPUTS: 1100000000010011001100000000101111111111010101010101000011110101110110000000000001011000000000000101010110000010010100000100100000010001000100101000000001000001000110110000101014100041010111111111000100000110100010100110000110110001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100110011110010111011011101001101110101001100000100011000100010000011100000010010101010111101000010010010010011000011110101000100000001001000110000000000000011111010000010001101001100000100101000111001000101100100000001100011000110111101001000000000001110000101010100000104110101001011000001000100110101001010000011001110110001100111110001101101111010100100001010001100000000101111000000001100100100000010010100101000111110001001011000011000100101100100110000001100001111010001000100011011101001100111000011101100011110000010010000110000100111001000010110110111010000101101110110010110000000000110010001001000111001100000110101110000000000000101000111010100010010001001000111000000111000100000101001011000000001010110011001100010100000100100011010001000100111111011000100101000011000100010011000111000001110001001110000000100100011011011001011111110101001000001100011110011100001100001001110110100000101110000110010110100010110001011001000000111001110100111000101001011011110000110101001110000001110000101110000110100000110011010011010110000101100001001110101011010001000101101110010010000011110101011100401010010100000110100110010000110011110000001100101000010000000001001000100100011100110010101110100001101001010101100001010100000001000010010110001101100110001011110100001000100111111011010010110101101010010011100011000101101001000001100111111100100101110111011011101101001111101000110000011001101010011110000100
OUTPUTS: 0000100000010001000100011000010111111110000101010101100011110101110110000000000001011000000000000101010110000000101010000001010000000010001001010100000001000001011000110000101014100041010111111111000100000010000010100110000110110001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100110001100110011110000111001011101000101110100001100000001001100100010000011000000010110101000111101000110110110010111000011110001010100000001000000110000000000000011111000000010001101001100000101101100111101000101100100000001000010000111110101001000000000101101000100010100000104110100001011000000000100111001001100000011001110110001100110110010110101011010100100001010111000000000101111000000010000100100000010010100111000111110000000011000011000000101100100110011001100001111010001000101011011101011100111000011101100011110000010010010100000100111001000010110110111010000001101110110010010000001010010010001001000101001100000110110110001000000000101001111010100010011101001000011000000011000100000100001111001000001010110011011100010001001000100011010001000000110111010000100101000011000100010011000111000000110001000110000000101101001011011001011111110101000100011100001100011100001100001101110110100000101110001111010110100010110001011001000000011001100100111000101001011011110000100101001110100001110000101110000110000000100011010011011110000100100001001110101011000001000101101110000010000011110101011100401010010110000110100110010000110011000000001000101001010000000001000000100100011100110010111110000000101001010101100000010100000001000010110110001101100110001011110100001100100111111111010110110101000010010111100011000101101001000001100111111100100101110111011011101101001011000000110000001001101010001110000101
OUTPUTS: 0000100000010001000100001100001011111110000101010101000011110101110110000000011001011000000000000101010111010100101010000000001010100110011001010100000001000001000100110000101014100041010111111111000100000110000010100110000110110001100001110111111101111111111111011001111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100110011111000111001001101010101100100000100000000001100100010010011000000010110101010011101000011110010010111000011110001110100000001001001100000010000000011111000001000001100001100000101101100110101000101000101000001000010000110110101001000000000001100001100010100000104110100101011000000000101110001000000000011001110110001100100110000100101111010100100011000001001000000100111000000000010000100000011010100101000111010000000011000011000000101100100110000001100101111010001000101011110101001100110000011101100011110000010010110100000100111001100010100110111000000001001110110010110010011110110010001001000101001100000110000110000000000100101001111010100010010001001101111000000011000100000000001111001000001000100011001100011000000000100011010001000000110110010011100100000011000100010011000111000010110001000110000100100000001010011001011101111101001000011100010100011100001100001001110110110000101110000111010110100010110001011011000000111001100100111010111001011011110000100101001110000001110000101110001110001000101010010011011110000100100101001110101011000001000101101010001010000011110101011100401010010100001110100110010000110011100000001100101000010100001001000000101100011100110010111100100011101001010101100000010100000001000110110110001101100110001011110100001000100111110011010111110101000010010101100001000111101001000001100111111100100101110111010011111101001111101000110000001000101110001110000100
OUTPUTS: 1100000000010011000100001110000011111111010101010101000000000100000000000000000001011000000000000101010111111101101010001010001111101110111011010100000001000001000000110000101014100041000111111111000110001010000010100110000110100001100011111111111111111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
