----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

OUTPUTS: 11111111111111111111111111111111000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000004

Inputs: 00001111111010110111010101000110101
State: 111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100001111010111111000101101000111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111101011001111010110001010110010111111111111111111111111111111110111100001010000001110100101110000000000000000000000000000000000
OUTPUTS: 00000000000000001111111111111000111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111114

Inputs: 10100010011011011001001000100010100
State: 000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000000000000000000000000000011111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000001111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000011111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000001111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000011111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000001111111111111111110111101111110111111000011110101111110001011010001111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111011110111111011111111010110011110101100010101100101111111111111111111111111111111101111000010100000011101001011100
OUTPUTS: 11111111111111011110111111011111000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000004

Inputs: 01001010011100001011011011100001100
State: 111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111000000101010011010010111100001000000000000000000000000000111111111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000011111111111111111110111101111110111111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000001111111111111111111011110111111011111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000011111111111111111110111101111110111111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000001111111111111111111011110111111011111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000111111000011110101101110101011000001111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000011111100100110110111101001000110011101111111111111101111011111101111110000111101011111100010110100011111111111111111111111111111111110000000000000000000000000001111110100010011011011001001000100010111111111111110111101111110111111110101100111101011000101011001011111111111111111111111111111111
OUTPUTS: 00000000000000000000000000000000111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111000000101010011010010111100004

Inputs: 10011101110101100101011111100100010
State: 111101010110101001010111111111111111010101101010010101111111111111110101011010100101011111111111111101010110101001010111111111111111010101101010010101111111111111110101011010100101011111111111111101010110101001010111111111111111010101101010010101111111111111101000010001000101001011110000000000000000000000000000001111110000000000000000000000000000000011111111111111011110111111011111111111111111110111101111110111111111111111111111111111111111111100000000000000000000000000111111000000000000000000000000000000001111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111110000000000000000000000000011111100000000000000000000000000000000111111111111110111101111110111111111111111111101111011111101111111111111111111111111111111111111000000000000000000000000001111110000000000000000000000000000000011111111111111011110111111011111111111111111110111101111110111111111111111111111111111111111111100000000000000000000000000111111000000000000000000000000000000001111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111110000000000000000000000000011111101111000010100000011101001011100111111111111110111101111110111111111111111111101111011111101111111111111111111111111111111111111000000000000000000000000001111110001010011000010100111010100110110000111101011011101010110000011111111111111110111101111110111111111111111111111111111111111111100000000000000000000000000111111010010010101001011100000101100001001001101101111010010001100111011111111111111011110111111011111100001111010111111000101101000110000000000000000000000000011111101001010011100001011011011100001101000100110110110010010001000101111111111111101111011111101111111101011001111010110001010110010
OUTPUTS: 00000000000000001111111111111111111101010110101001010111111111111111010101101010010101111111111111110101011010100101011111111111111101010110101001010111111111111111010101101010010101111111111111110101011010100101011111111111111101010110101001010111111111111111010101101010010101111111111111101000010001000101001011110004

Inputs: 11111010000110000101111100000011001
State: 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 00000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004

Inputs: 11101011001001000111110010011100101
State: 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 00000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004

Inputs: 10001010001111100000111000111011101
State: 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 00000000000000001111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111114

Inputs: 01111011100000010110110000111111100
State: 000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000000000000000000000000000000111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111111111111111111111000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000004

Inputs: 00111011111110010110111110100001101
State: 111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101111011100000010110110000111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 00000000000000001111111111111000111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111114

Inputs: 11011101100111010101010001011000100
State: 000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000000000000000000000000000011111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000001111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000011111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000001111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000011111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000001111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111111111111111111011110111111011111011110111000000101101100001111111111111111111111111111111111111100000000000000000000000000000000
OUTPUTS: 11111111111111011110111111011111000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000000000010100001010010100000000000000000101000010100101000000000000000001010000101001010000000000004

Inputs: 10101110111011011000000101100111001
State: 111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111000000000000000000000000000111111111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000011111111111111111110111101111110111111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000001111111111111111111011110111111011111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000011111111111111111110111101111110111111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000001111111111111111111011110111111011111111111111111110111101111110111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111101111011111101111111111111111111011110111111011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000011111011110111000001101111100000111111111111111111101111011111101111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000001111111011101100111010101010001011000111111111111110111101111110111110111101110000001011011000011111111111111111111111111111111111111
OUTPUTS: 00000000000000001111111111100000111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111111111110101111010110101111111111111111101011110101101011111111111111111010111101011010111111111114

Inputs: 01010101110000100101010110111011110
State: 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004

Inputs: 11100001010001010101010100101010110
State: 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 00000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111114

Inputs: 01100111000000010010100101100111000
State: 000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000000000000000000000000000000110000000000000000000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111110000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000004

Inputs: 00111101100101100110010101011111011
State: 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004

Inputs: 00000101011100001110000000100011110
State: 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004

Inputs: 10111001000110001101011011101110101
State: 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111114

Inputs: 01111011011110011010010001010001110
State: 000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111111111111111111111000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000000000010000001000010000000000000000000100000010000100000000000000000001000000100001000000000000004

Inputs: 00100110100000111000000011110011101
State: 111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000
OUTPUTS: 11111111111111111111111111111000111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111111111110111111011110111111111111111111101111110111101111111111111111111011111101111011111111111114

Inputs: 00110011101000010110011100001010110
